"Age"	"Iteration"	"MeanIndividualWeight"
1	1	0
2	1	0.302856234957
3	1	0.343757036288
4	1	0.375175351188
5	1	0.404940189648
6	1	0.43046482851
7	1	0.453503272455
8	1	0.482085526802
9	1	0.496312596599
10	1	0.512122524727
11	1	0
12	1	0.554068992632
1	2	0
2	2	0.302700221
3	2	0.34828853691
4	2	0.387167005175
5	2	0.414733295258
6	2	0.442647616663
7	2	0.470324449716
8	2	0.494679104321
9	2	0.515067506744
10	2	0.533046200915
11	2	0
12	2	0.576682645796
1	3	0
2	3	0.29841542709
3	3	0.340998625825
4	3	0.376626232931
5	3	0.407358141414
6	3	0.436878560337
7	3	0.46303815625
8	3	0.485189169092
9	3	0.50721303466
10	3	0.529222690079
11	3	0
12	3	0.564480718989
1	4	0
2	4	0.30161987848
3	4	0.341939336423
4	4	0.379212809668
5	4	0.407981049732
6	4	0.43681355875
7	4	0.461243726035
8	4	0.484739169033
9	4	0.504138870259
10	4	0.524555339739
11	4	0
12	4	0.561734661699
1	5	0
2	5	0.300541539307
3	5	0.342461976028
4	5	0.378645146686
5	5	0.407911599668
6	5	0.436212602601
7	5	0.46135815471
8	5	0.484581528018
9	5	0.509612658914
10	5	0.528092106121
11	5	0
12	5	0.562875825135
1	6	0
2	6	0.301992369609
3	6	0.341665725199
4	6	0.37605427323
5	6	0.405735689103
6	6	0.434319602495
7	6	0.456883635718
8	6	0.480076573015
9	6	0.500419490337
10	6	0.522214260697
11	6	0
12	6	0.554052922094
1	7	0
2	7	0.301825660821
3	7	0.343634422002
4	7	0.379159182061
5	7	0.409659171155
6	7	0.436829911906
7	7	0.463139606307
8	7	0.485746393334
9	7	0.507183890648
10	7	0.52566021823
11	7	0
12	7	0.563443481954
1	8	0
2	8	0.303022273309
3	8	0.353267487521
4	8	0.385101883063
5	8	0.417527185934
6	8	0.442031610777
7	8	0.46628657446
8	8	0.490870014821
9	8	0.515329546488
10	8	0.53245093413
11	8	0
12	8	0.567112049942
1	9	0
2	9	0.302336184643
3	9	0.343183124417
4	9	0.379457391311
5	9	0.406867120224
6	9	0.433629466942
7	9	0.460157461986
8	9	0.483831294674
9	9	0.50038988593
10	9	0.525009046865
11	9	0
12	9	0.55730507229
1	10	0
2	10	0.302919497362
3	10	0.34546337422
4	10	0.380767991685
5	10	0.410848507514
6	10	0.438320062219
7	10	0.463020136298
8	10	0.486892780057
9	10	0.508420694157
10	10	0.529256444366
11	10	0
12	10	0.563800195853
1	11	0
2	11	0.299353099296
3	11	0.342294542284
4	11	0.378837621669
5	11	0.410531368785
6	11	0.43889125714
7	11	0.464979561104
8	11	0.488982781272
9	11	0.511287800246
10	11	0.53184500937
11	11	0
12	11	0.569424552557
1	12	0
2	12	0.303601690528
3	12	0.345946683223
