"Age"	"Iteration"	"MeanIndividualLength"
3	13	25.615770431696
4	13	27.113193064647
5	13	27.471640843505
6	13	27.662724191669
7	13	27.973197075689
8	13	28.064400902477
9	13	28.656019805575
10	13	28.361167428606
11	13	0
12	13	0
13	13	29.406305380319
14	13	0
1	14	20.78990670349
2	14	23.316504397235
3	14	25.561718796505
4	14	27.069673420957
5	14	27.278695429917
6	14	27.298325288395
7	14	27.99963691489
8	14	27.784574543659
9	14	28.477684352047
10	14	28.562534342477
11	14	0
12	14	0
13	14	29.363137167687
14	14	0
1	15	20.992030453268
2	15	23.390309800194
3	15	25.522357169531
4	15	26.917635106138
5	15	27.157508322703
6	15	27.597661464692
7	15	27.588321150186
8	15	27.940981964641
9	15	28.105146317758
10	15	28.430295518528
11	15	0
12	15	0
13	15	28.889226306849
14	15	0
1	16	20.789285992035
2	16	23.651862272851
3	16	25.740484947187
4	16	27.138775203275
5	16	27.464773080788
6	16	27.597200718285
7	16	28.039627933885
8	16	28.236050826954
9	16	28.390825957708
10	16	28.626797440423
11	16	0
12	16	0
13	16	29.255708033672
14	16	0
1	17	21.11488520664
2	17	23.656903419142
3	17	25.887045298494
4	17	27.072465420911
5	17	27.094970991567
6	17	27.428996486384
7	17	27.815522492543
8	17	28.416915597993
9	17	28.362242331953
10	17	28.511161227719
11	17	0
12	17	0
13	17	28.99390801032
14	17	0
1	18	20.732399255089
2	18	23.435304708727
3	18	25.680598180255
4	18	27.129648937078
5	18	27.065542475066
6	18	27.487007397431
7	18	27.821466327983
8	18	27.809645171378
9	18	28.492788920242
10	18	28.616764764535
11	18	0
12	18	29.046526468858
13	18	29.05103821506
14	18	0
1	19	20.825878983082
2	19	23.857722869195
3	19	25.712060330707
4	19	27.11435599359
5	19	27.568721872416
6	19	27.500592654997
7	19	27.803805928482
8	19	28.032574887531
9	19	28.309231631403
10	19	28.42068123081
11	19	0
12	19	28.911583095606
13	19	28.918237578113
14	19	0
1	20	20.708719181371
2	20	23.848185188157
3	20	25.46681445218
4	20	27.160948746219
5	20	27.259844979775
6	20	27.423447991365
7	20	27.782064025592
8	20	27.73460579948
9	20	28.068883018936
10	20	28.297647480578
11	20	0
12	20	0
13	20	28.592684618717
14	20	0
1	21	20.969961985316
2	21	23.57528739797
3	21	25.747387300795
4	21	27.222494108755
5	21	27.289400204457
6	21	27.463961618379
7	21	27.836248934403
8	21	27.895799478837
9	21	28.522796658703
10	21	28.612594332814
11	21	0
12	21	0
13	21	29.044271649356
14	21	0
1	22	20.337460625469
2	22	23.406938618151
3	22	25.540465907776
4	22	27.095673429262
5	22	27.462058882756
6	22	27.341144449428
7	22	27.966868691556
8	22	27.756154924527
9	22	28.307548585438
10	22	28.482650623277
11	22	0
12	22	0
13	22	29.126719415417
14	22	0
1	23	20.627864372648
2	23	23.294759036137
3	23	25.418200002414
4	23	27.025700725994
5	23	27.324649025723
6	23	27.169772091538
7	23	27.541891230314
8	23	27.536774186763
9	23	28.334782035022
10	23	28.21152677478
11	23	0
12	23	0
13	23	28.767743122877
14	23	0
1	24	20.552933915534
2	24	23.382337555341
3	24	25.513963298268
4	24	27.235100865559
5	24	27.513593593513
6	24	27.514423899598
7	24	27.905903569225
8	24	27.403847559442
9	24	28.846824521328
10	24	28.907864233254
11	24	0
12	24	29.652296441242
13	24	29.541233874163
14	24	0
1	25	20.449056733199
2	25	23.504325553084
3	25	25.692848106397
4	25	27.091313047318
5	25	27.323760985157
6	25	27.783608131817
7	25	27.910037898463
8	25	27.604762610723
9	25	28.273877401304
10	25	28.380227805634
11	25	0
12	25	28.89180793233
13	25	28.890280853021
14	25	0
1	26	20.727920444329
2	26	23.472242384062
3	26	25.768586793072
4	26	27.0659075445
5	26	27.213782829801
6	26	27.32849492107
7	26	27.895888575993
8	26	27.727023875869
9	26	28.21107383981
10	26	28.55669778904
11	26	0
12	26	0
13	26	28.916605279735
14	26	0
1	27	20.755886087495
2	27	23.442246377836
3	27	25.830112387397
4	27	26.945806585208
5	27	27.134659287028
6	27	27.624774322311
7	27	27.889170117275
8	27	27.873229076278
9	27	28.094570567726
10	27	28.237489998744
11	27	0
12	27	0
13	27	28.68870612391
14	27	0
1	28	20.514502163382
2	28	23.440730069364
3	28	25.594165422203
4	28	26.924993767534
5	28	27.266502462599
6	28	27.434435533078
7	28	27.660211845421
8	28	27.258916528768
9	28	28.27621996245
10	28	28.240700131754
11	28	0
12	28	0
13	28	28.709343015673
14	28	0
1	29	20.599425191985
2	29	23.524014655663
3	29	25.503295667053
4	29	26.818063465844
5	29	27.235425981193
6	29	27.205954908136
7	29	27.684390891713
8	29	27.120750887971
9	29	28.139954491221
10	29	28.335379863273
11	29	0
12	29	0
13	29	28.831459198876
14	29	0
1	30	20.675642537786
2	30	23.698702797388
3	30	25.656541543013
4	30	27.069216908158
5	30	27.44864803543
6	30	27.673027911935
7	30	27.745345546446
8	30	27.527542044025
9	30	28.155671894183
10	30	28.430028696523
11	30	0
12	30	0
13	30	29.065049772235
14	30	0
1	31	21.084209410418
2	31	23.653623724733
3	31	25.860296403383
4	31	27.043831049372
5	31	27.306924353858
6	31	27.574618467699
7	31	27.667696131504
8	31	27.733016464934
9	31	28.410184762147
10	31	28.084261429753
11	31	0
12	31	0
13	31	28.96598414149
14	31	0
1	32	20.755122746805
2	32	23.530316197926
3	32	25.723585040698
4	32	27.139057611092
5	32	27.288164422325
6	32	27.378546264974
7	32	27.826421306192
8	32	27.828219029631
9	32	28.689707809102
10	32	28.351463419063
11	32	0
12	32	0
13	32	28.97620624541
14	32	0
1	33	20.817090534093
2	33	23.608166165964
3	33	25.944241610978
4	33	26.947807426744
5	33	27.328607276247
6	33	27.27764616746
7	33	27.751033574949
8	33	27.754456111354
9	33	28.079292172805
10	33	28.12909289827
11	33	0
12	33	0
13	33	29.036303141095
14	33	0
1	34	20.828470120099
2	34	23.304969113291
3	34	25.629534168721
4	34	26.92945430225
5	34	27.217415224406
6	34	27.408934971426
7	34	27.65698651273
8	34	27.428712080231
9	34	28.139399735989
10	34	28.404183968934
11	34	0
12	34	0
13	34	28.98235288242
14	34	0
1	35	21.244739678394
2	35	23.50849690151
3	35	25.84068417811
4	35	26.870087902067
5	35	27.313332404986
6	35	27.30997306717
7	35	27.960422477765
8	35	27.650206535594
9	35	28.317915834699
10	35	28.379914654839
11	35	0
12	35	0
13	35	28.940050264136
14	35	0
1	36	20.779509271913
2	36	23.42032106566
3	36	25.765264526998
4	36	27.085490764247
5	36	27.209518339485
6	36	27.580135567598
7	36	27.934006193662
8	36	27.313125807932
9	36	28.388660005072
10	36	28.17025748854
11	36	0
12	36	0
13	36	29.013541461774
14	36	0
1	37	20.519045814269
2	37	23.45747117753
3	37	25.648595173961
4	37	27.022055759461
5	37	27.500685968438
6	37	27.708742994106
7	37	27.691313606549
8	37	27.775462731411
9	37	28.537542265445
10	37	28.206250831938
11	37	0
12	37	0
13	37	28.796860608069
14	37	0
1	38	20.527519371719
2	38	23.67109832871
3	38	25.628866033179
4	38	26.982924148398
5	38	27.3346018254
6	38	27.116819059148
7	38	27.717982196399
8	38	27.389767376898
9	38	28.348268071315
10	38	28.43837795652
11	38	0
12	38	0
13	38	28.884735033808
14	38	0
1	39	20.610402608854
2	39	23.670865534052
3	39	25.687766678427
4	39	27.092582771195
5	39	27.507083197018
6	39	27.592202280121
7	39	28.045165620604
8	39	28.162951150355
9	39	28.375225652047
10	39	28.449102646622
11	39	0
12	39	0
13	39	28.982315443047
14	39	0
1	40	21.331651273381
2	40	23.862195823631
3	40	25.561255373653
4	40	27.074900758452
5	40	27.605443099378
6	40	27.484772024229
7	40	27.779287636988
8	40	27.558011167316
9	40	28.229678341159
10	40	28.44694305353
11	40	0
12	40	0
13	40	29.324137104681
14	40	0
1	41	20.377694435809
2	41	23.577030307614
3	41	25.710210134996
4	41	27.007956051902
5	41	27.436690327479
6	41	27.895201697824
7	41	27.704366961729
8	41	27.792091955319
9	41	28.556023499595
10	41	28.176731042098
11	41	0
12	41	0
13	41	29.056524343934
14	41	0
1	42	20.644199419945
2	42	23.494998792821
3	42	25.335989008987
4	42	26.650973780488
5	42	27.091582721559
6	42	27.144645701751
7	42	27.687341119881
8	42	27.483652913226
9	42	28.193499539923
10	42	28.376080132916
11	42	0
12	42	0
13	42	28.783590456883
14	42	0
1	43	20.58378185227
2	43	23.438564803551
3	43	25.562317291581
4	43	26.835657317551
5	43	27.154302341965
6	43	27.555875724714
7	43	27.849438185602
8	43	27.686276252892
9	43	28.240550130263
10	43	28.487342848276
11	43	0
12	43	0
13	43	29.039020084424
14	43	0
1	44	21.416168604474
2	44	23.874390654817
3	44	25.763739129158
4	44	27.189010751414
5	44	27.413109301064
6	44	27.727995173487
7	44	28.064599479118
8	44	27.625193286193
9	44	28.501626727059
10	44	28.883347000767
11	44	0
12	44	0
13	44	29.358403670385
14	44	0
1	45	20.552563023714
2	45	23.479210581931
3	45	25.625742721883
4	45	26.874261344052
5	45	27.341513073147
6	45	27.274037711046
7	45	27.611496899955
8	45	27.681218299018
9	45	28.049829557535
10	45	28.311188064669
11	45	0
12	45	0
13	45	28.815852904773
14	45	0
1	46	20.495139106555
2	46	23.410500483822
3	46	25.58407525789
4	46	27.194635178266
5	46	27.423885580981
6	46	27.320993218746
7	46	27.812399065128
8	46	28.221159386126
9	46	28.514088794519
10	46	28.601212714057
11	46	0
12	46	0
13	46	28.881415696739
14	46	0
1	47	20.512362572047
2	47	23.334165391912
3	47	25.433080901898
4	47	26.885506241527
5	47	27.509727777492
6	47	27.174580150915
7	47	27.642982506378
8	47	28.004717264665
9	47	28.285192854655
10	47	28.463475370461
11	47	0
12	47	0
13	47	28.822674286149
14	47	0
1	48	21.425500055479
2	48	23.684128205295
3	48	25.643436659926
4	48	27.263168558718
5	48	27.341403126728
6	48	27.43983276265
7	48	27.694750223829
8	48	28.004763198725
9	48	28.476196126403
10	48	28.562378384337
11	48	0
12	48	0
13	48	27.821598567702
14	48	0
1	49	20.386555862441
2	49	23.515872950995
3	49	25.494891723274
4	49	27.110898747199
5	49	27.577222323686
6	49	27.622408522416
7	49	27.890754332328
8	49	27.524779438241
9	49	28.719712487739
10	49	28.307295605802
11	49	0
12	49	0
13	49	28.855908101189
14	49	0
1	50	20.816528794284
2	50	23.727651830324
3	50	25.757699757961
4	50	27.004257459935
5	50	27.363450158471
6	50	27.691210590047
7	50	27.770067621628
8	50	28.049754287704
9	50	28.390077992383
10	50	28.409676917552
11	50	0
12	50	0
13	50	28.821692750428
14	50	0
1	51	20.341722356037
2	51	23.572721773422
3	51	25.782144301865
4	51	27.100731811753
5	51	27.382114698079
6	51	27.521628256651
7	51	27.734230040368
8	51	27.573717689459
9	51	28.738403776704
10	51	28.459215290072
11	51	0
12	51	0
13	51	29.071286563818
14	51	0
1	52	20.55798000483
2	52	23.366159361712
3	52	25.297101290509
4	52	26.763466050634
5	52	27.361386691227
6	52	27.273579098849
7	52	27.696264652859
8	52	27.629406448809
9	52	27.919019752023
10	52	28.182703274197
11	52	0
12	52	0
13	52	28.621592312423
14	52	0
1	53	20.849347345039
2	53	23.301875086441
3	53	25.461886841356
4	53	26.96549739893
5	53	27.230471785601
6	53	27.208194955645
7	53	27.762696943808
8	53	27.86901349943
9	53	28.358459411182
10	53	28.657908948332
11	53	0
12	53	0
13	53	28.997567793669
14	53	0
1	54	20.77213929916
2	54	23.458521769812
3	54	25.505287975258
4	54	26.92241007232
5	54	27.438392086015
6	54	27.207258789708
7	54	27.636537277821
8	54	27.707876140931
9	54	27.974265711872
10	54	28.32541766692
11	54	0
12	54	0
13	54	28.664196223864
14	54	0
1	55	20.62459549368
2	55	23.560831087934
3	55	25.62834327561
4	55	27.023236267164
5	55	27.315410484508
6	55	27.483146160897
7	55	27.942334915293
8	55	28.172190009318
9	55	28.181770866059
10	55	28.55553948582
11	55	0
12	55	0
13	55	28.86111869515
14	55	0
1	56	20.639089838488
2	56	23.442885933639
3	56	25.608525685381
4	56	27.134959766758
5	56	27.529369213434
6	56	27.377032544793
7	56	27.980533788729
8	56	27.967761004859
9	56	28.465770571222
10	56	28.590125804175
11	56	0
12	56	0
13	56	28.998053431944
14	56	0
1	57	21.168871893718
2	57	23.384071834163
3	57	25.552792939645
4	57	26.961702762284
5	57	27.177644914245
6	57	27.409470704667
7	57	27.661246580926
8	57	27.528430357492
9	57	28.227088164847
10	57	28.39500132288
11	57	0
12	57	0
13	57	28.86916493322
14	57	0
1	58	20.711554750647
2	58	23.244142927644
3	58	25.448603139428
4	58	26.968460065949
5	58	27.250549166775
6	58	27.298278390137
7	58	27.751726914857
8	58	28.041825902353
9	58	28.598727436
10	58	28.427093020008
11	58	0
12	58	0
13	58	29.203562453428
14	58	0
1	59	20.726418176407
2	59	23.525301764431
3	59	25.489706017613
4	59	26.896133972957
5	59	27.306564904811
6	59	27.293777943077
7	59	27.805941153217
8	59	27.950150759434
9	59	28.066561883934
10	59	28.160673519514
11	59	0
12	59	0
13	59	28.651252870133
14	59	0
1	60	20.491790085069
2	60	23.600443205642
3	60	25.543298722354
4	60	27.206263951536
5	60	27.398811167095
6	60	27.352417781714
7	60	28.022261683651
8	60	27.756377149166
9	60	28.460956714173
10	60	28.379164041011
11	60	0
12	60	0
13	60	29.053393464044
14	60	0
1	61	20.781278749466
2	61	23.08096108838
3	61	25.504692916938
4	61	26.779326592315
5	61	27.03434618409
6	61	27.471165876692
7	61	27.6229339982
8	61	27.796755554484
9	61	28.143465596993
10	61	28.387214943401
11	61	0
12	61	0
13	61	29.190191334323
14	61	0
1	62	20.238458572474
2	62	23.445503296628
3	62	25.548029982605
4	62	26.940774416419
5	62	27.023097630006
6	62	26.955249623983
7	62	27.663956863301
8	62	27.953155500448
9	62	28.176479167955
10	62	28.465485492062
11	62	0
12	62	0
13	62	29.099215948904
14	62	0
1	63	20.900813062884
2	63	23.284274461684
3	63	25.30166629275
4	63	26.927631534062
5	63	27.255186758481
6	63	27.418305465469
7	63	27.675512387418
8	63	27.730503047035
9	63	28.28147290296
10	63	28.380639542833
11	63	0
12	63	0
13	63	28.97303807047
14	63	0
1	64	20.430469953662
2	64	23.394132774175
3	64	25.65627883965
4	64	27.009690020411
5	64	27.31167275237
6	64	27.36950493149
7	64	27.949998354988
8	64	27.861893996007
9	64	28.248333731547
10	64	28.579661049874
11	64	0
12	64	29.402860668365
13	64	29.033745235815
14	64	0
1	65	20.609748367563
2	65	23.522809250081
3	65	25.767540407711
4	65	26.842866231513
5	65	27.419826083934
6	65	27.336833519543
7	65	27.990672636337
8	65	27.8458978042
9	65	28.226616032752
10	65	28.446930449564
11	65	0
12	65	0
13	65	29.035295552395
14	65	0
1	66	21.076298150591
2	66	23.631549081948
3	66	25.676928457908
4	66	26.762027084853
5	66	27.462992790706
6	66	27.38701491995
7	66	27.734881343858
8	66	27.53596324436
9	66	28.152999548652
10	66	28.637551728151
11	66	0
12	66	0
13	66	28.808103697738
14	66	0
1	67	20.316272201693
2	67	23.415870226627
3	67	25.566862923044
4	67	27.154687799991
5	67	27.151790950308
6	67	27.424809114319
7	67	27.681228959054
8	67	27.588020940669
9	67	28.046807834414
10	67	28.409765970558
11	67	0
12	67	0
13	67	28.770782939915
14	67	0
1	68	20.710736844686
2	68	23.93495611577
3	68	25.546970802916
4	68	27.141082180762
5	68	27.282063856675
6	68	27.393825499659
7	68	27.677161396012
8	68	27.77494197496
9	68	28.391399119344
10	68	28.41302833095
11	68	0
12	68	0
13	68	28.80025812458
14	68	0
1	69	20.724155133585
2	69	23.584527194945
3	69	25.470666083902
4	69	27.029264943287
5	69	27.451917112938
6	69	27.549115667438
7	69	27.95835652217
8	69	27.450068583233
9	69	28.238203061314
10	69	28.291321040365
11	69	0
12	69	0
13	69	28.923660802897
14	69	0
1	70	20.34955204706
2	70	23.496294849337
3	70	25.502405015264
4	70	27.030190858383
5	70	27.402808859936
6	70	27.145238619967
7	70	27.875011400299
8	70	27.565304747869
9	70	28.382405100925
10	70	28.537578580876
11	70	0
12	70	0
13	70	29.111308512681
14	70	0
1	71	20.325611304912
2	71	23.39255061422
3	71	25.364430720313
4	71	26.871642374087
5	71	27.187816893721
6	71	27.148872623619
7	71	28.079965405552
8	71	27.845397823264
9	71	28.339690880719
10	71	28.20077206022
11	71	0
12	71	0
13	71	28.931835734891
14	71	0
1	72	20.668150097487
2	72	23.541577227377
3	72	25.741336160566
4	72	26.89939890744
5	72	27.355633501026
6	72	27.441920791628
7	72	27.830272493968
8	72	28.225650425093
9	72	28.323720864093
10	72	28.689757308567
11	72	0
12	72	0
13	72	29.178286961701
14	72	0
1	73	20.848379315702
2	73	23.715257111182
3	73	25.861021701063
4	73	27.034873114334
5	73	27.292960600444
6	73	27.586551785381
7	73	27.806976915977
8	73	27.951063731964
9	73	28.228467334997
10	73	28.19903182725
11	73	0
12	73	0
13	73	28.847315269282
14	73	0
1	74	20.350523535886
2	74	23.480311726365
3	74	25.588022494772
4	74	27.109440698451
5	74	27.372987921579
6	74	27.057720779905
7	74	27.983621654091
8	74	27.21840114646
9	74	28.24078326621
10	74	28.636118877803
11	74	29.042456189551
12	74	0
13	74	29.061386599148
14	74	0
1	75	20.82299101847
2	75	23.701933058951
3	75	25.610670245917
4	75	27.072974328446
5	75	27.30522965086
6	75	27.26498032322
7	75	27.98395617785
8	75	27.572959529077
9	75	28.332516764513
10	75	28.283093760238
11	75	0
12	75	0
13	75	28.929494037452
14	75	0
1	76	20.705998848651
2	76	23.171791317149
3	76	25.129519923178
4	76	26.82970971402
5	76	27.131405129628
6	76	26.997824215563
7	76	27.371278884105
8	76	27.85955694721
9	76	28.197551949945
10	76	28.402286564252
11	76	0
12	76	0
13	76	29.067968083064
14	76	0
1	77	20.806405884908
2	77	23.445751908822
3	77	25.389589448782
4	77	26.850206825707
5	77	27.242850061196
6	77	27.065595056435
7	77	27.661580884792
8	77	27.986426811643
9	77	28.031438274256
10	77	28.472357166451
11	77	0
12	77	0
13	77	29.088959454183
14	77	0
1	78	20.791736777685
2	78	23.389719972931
3	78	25.734071073446
4	78	26.737189531765
5	78	27.325348751684
6	78	27.376425337907
7	78	27.623815140119
8	78	27.400127273614
9	78	28.11340031932
10	78	28.366775899408
11	78	0
12	78	0
13	78	28.745792392349
14	78	0
1	79	20.880932468714
2	79	23.422364609695
3	79	25.368885121212
4	79	26.993549649544
5	79	27.309353709814
6	79	27.378961880882
7	79	27.796909997492
8	79	27.465128693509
9	79	28.55441777015
10	79	28.617785761496
11	79	0
12	79	0
13	79	29.074724395451
14	79	0
1	80	21.254981133944
2	80	23.533134574785
3	80	25.624635555192
4	80	27.243829870513
5	80	27.178819044961
6	80	27.644969934277
7	80	28.026218691424
8	80	27.985643265273
9	80	28.587668125967
10	80	28.463991337976
11	80	0
12	80	0
13	80	29.007345181985
14	80	0
1	81	21.19188437295
2	81	23.42407227847
3	81	25.478106733633
4	81	26.849662113348
5	81	27.369272343647
6	81	27.124005050835
7	81	27.724284564466
8	81	27.183812795801
9	81	28.108915958152
10	81	28.037500142759
11	81	0
12	81	0
13	81	29.076892936906
14	81	0
1	82	20.874865406958
2	82	23.716733204505
3	82	25.804653393046
4	82	27.140362723433
5	82	27.607736965701
6	82	27.582810562037
7	82	27.943455709935
8	82	27.744068946602
9	82	28.391657133691
10	82	28.612286651326
11	82	0
12	82	0
13	82	28.782235315637
14	82	0
1	83	20.813051040786
2	83	23.373703988997
3	83	25.754145574039
4	83	27.251611720446
5	83	27.292219381275
6	83	27.289374029038
7	83	27.660626659425
8	83	27.672279732443
9	83	28.39941787397
10	83	28.687742209696
11	83	0
12	83	0
13	83	29.198126446042
14	83	0
1	84	20.483817197263
2	84	23.489023090447
3	84	25.654550295127
4	84	27.244053242017
5	84	27.239619435126
6	84	27.29026156009
7	84	28.062133921418
8	84	27.339492844623
9	84	28.607758688864
10	84	28.537662432052
11	84	0
12	84	0
13	84	29.403691279809
14	84	0
1	85	20.968462772901
2	85	23.483891640292
3	85	25.610241267738
4	85	27.052015696639
5	85	27.55626283196
6	85	27.260853953897
7	85	27.950049074568
8	85	27.579131420346
9	85	28.169219501363
10	85	28.754051494772
11	85	0
12	85	0
13	85	28.912519161725
14	85	0
1	86	20.323313165573
2	86	23.599848093668
3	86	25.622527614546
4	86	26.95775419487
5	86	27.428309454846
6	86	27.317924884544
7	86	27.728939047739
8	86	27.570919439363
9	86	28.309520847439
10	86	28.45576612319
11	86	28.822943791444
12	86	0
13	86	28.844318719626
14	86	0
1	87	20.432833078757
2	87	23.352433548263
3	87	25.816039064277
4	87	27.329338897486
5	87	27.271546466456
6	87	27.694680542048
7	87	27.628880252978
8	87	27.443056144757
9	87	28.332701857169
10	87	28.407625681283
11	87	28.880062220725
12	87	0
13	87	28.902578531244
14	87	0
1	88	20.86492321264
2	88	23.360871042668
3	88	25.610574029936
4	88	26.89333752351
5	88	27.360895809821
6	88	27.381000952085
7	88	27.918086889049
8	88	27.542623091125
9	88	28.297502225787
10	88	28.570735651671
11	88	0
12	88	0
13	88	29.388413845795
14	88	0
1	89	20.444084439451
2	89	23.403677380906
3	89	25.440409366293
4	89	27.032495490571
5	89	27.294581570951
6	89	27.198768095733
7	89	27.875376964268
8	89	27.882685447381
9	89	28.018810188296
10	89	28.203544412125
11	89	0
12	89	0
13	89	29.052408763468
14	89	0
1	90	20.924399467263
2	90	23.434498251691
3	90	25.640356519255
4	90	26.851514304277
5	90	27.244006418411
6	90	27.27005402887
7	90	27.790786834646
8	90	27.42374340748
9	90	28.250629536001
10	90	28.397334453641
11	90	0
12	90	0
13	90	29.060937411336
14	90	0
1	91	21.020941983708
2	91	23.477473941255
3	91	25.393165525194
4	91	27.061262881253
5	91	27.19476273431
6	91	27.571447642906
7	91	27.794483649771
8	91	28.440379692157
9	91	28.44003497505
10	91	28.4842325429
11	91	29.043537246375
12	91	0
13	91	29.068263737209
14	91	0
1	92	20.316674620929
2	92	23.395120663918
3	92	25.435893858518
4	92	26.963625946928
5	92	27.021665602166
6	92	26.944104848592
7	92	27.753786040112
8	92	27.505375095339
9	92	28.33441017363
10	92	28.546327976881
11	92	28.976799999286
12	92	0
13	92	29.005190247014
14	92	0
1	93	21.01585863869
2	93	23.630308485023
3	93	25.659473033462
4	93	27.10866222988
5	93	27.406103697586
6	93	27.273478725387
7	93	27.785367035634
8	93	28.256260506626
9	93	28.215952867966
10	93	28.567777998657
11	93	28.821656820157
12	93	0
13	93	28.840416818374
14	93	0
1	94	20.214401081217
2	94	23.367999443361
3	94	25.667312343432
4	94	27.126971817279
5	94	27.215263080213
6	94	27.404466834283
7	94	27.524115656998
8	94	27.776330570941
9	94	28.199746347384
10	94	28.330871155993
11	94	28.939905307474
12	94	0
13	94	28.951565796674
14	94	0
1	95	20.347333402312
2	95	23.443821291875
3	95	25.476746863949
4	95	26.823012074987
5	95	27.063744807514
6	95	27.37750493926
7	95	27.775518443686
8	95	27.762651440392
9	95	28.223885586687
10	95	28.401815824895
11	95	0
12	95	0
13	95	28.768534272963
14	95	0
1	96	20.827290575231
2	96	23.54052964638
3	96	25.72170280925
4	96	27.115566365269
5	96	27.400868926682
6	96	27.548004599251
7	96	28.244469379662
8	96	27.906702255274
9	96	28.445885733955
10	96	28.508325133688
11	96	0
12	96	0
13	96	28.92880111543
14	96	0
1	97	21.124157202846
2	97	23.604917947215
3	97	25.754237008097
4	97	26.944487193429
5	97	27.422702706404
6	97	27.318970016455
7	97	27.743160309592
8	97	27.739483772475
9	97	28.421875740654
10	97	28.1013685903
11	97	28.961533359186
12	97	0
13	97	28.69860308811
14	97	0
1	98	20.660279696938
2	98	23.378416525957
3	98	25.439693902159
4	98	26.88663096425
5	98	27.396028875742
6	98	27.290397266481
7	98	27.500616834082
8	98	27.333900456596
9	98	28.028090001996
10	98	28.260595383524
11	98	28.72201774549
12	98	0
13	98	28.2634866465
14	98	0
1	99	20.663254382996
2	99	23.483290565926
3	99	25.86196072953
4	99	27.297226825619
5	99	27.154707431415
6	99	27.557430903937
7	99	27.709473791001
8	99	27.519197696432
9	99	28.094431738557
10	99	28.292013467461
11	99	28.590258435541
12	99	0
13	99	28.000010396951
14	99	0
1	100	21.179592829346
2	100	23.628383838468
3	100	25.697668726262
4	100	27.093896466168
5	100	27.337042680601
6	100	27.62170190168
7	100	27.901198314377
