"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"
9	124	27.92777366078	"27.4.aE"
10	124	27.98669538767	"27.4.aE"
11	124	27.972708793603	"27.4.aE"
12	124	28.372203765213	"27.4.aE"
13	124	28.856851807959	"27.4.aE"
14	124	28.835670740635	"27.4.aE"
15	124	28.86310118657	"27.4.aE"
1	125	20.42271416307	"27.4.aE"
2	125	23.477532022056	"27.4.aE"
3	125	25.405207858665	"27.4.aE"
4	125	26.830524228362	"27.4.aE"
5	125	26.986673734955	"27.4.aE"
6	125	27.429528464058	"27.4.aE"
7	125	27.931565190578	"27.4.aE"
8	125	27.560893886686	"27.4.aE"
9	125	28.061417958652	"27.4.aE"
10	125	28.196522026843	"27.4.aE"
11	125	28.345106241355	"27.4.aE"
12	125	28.522876373074	"27.4.aE"
13	125	29.067877046203	"27.4.aE"
14	125	29.048514899717	"27.4.aE"
15	125	29.073512650623	"27.4.aE"
1	126	20.322013130996	"27.4.aE"
2	126	23.403450647227	"27.4.aE"
3	126	25.577653912406	"27.4.aE"
4	126	26.658863077201	"27.4.aE"
5	126	26.970047869197	"27.4.aE"
6	126	27.315300577776	"27.4.aE"
7	126	27.582268658279	"27.4.aE"
8	126	27.815954208398	"27.4.aE"
9	126	28.118088042418	"27.4.aE"
10	126	28.137504098295	"27.4.aE"
11	126	28.397713659031	"27.4.aE"
12	126	27.905231838533	"27.4.aE"
13	126	28.867944394305	"27.4.aE"
14	126	28.898055261231	"27.4.aE"
15	126	28.874008605417	"27.4.aE"
1	127	20.282996194045	"27.4.aE"
2	127	23.411902468624	"27.4.aE"
3	127	25.570949272829	"27.4.aE"
4	127	26.734229067161	"27.4.aE"
5	127	26.99580951382	"27.4.aE"
6	127	27.279618258522	"27.4.aE"
7	127	27.40105013736	"27.4.aE"
8	127	27.427702473721	"27.4.aE"
9	127	27.853158081846	"27.4.aE"
10	127	28.188484761776	"27.4.aE"
11	127	28.315593028094	"27.4.aE"
12	127	28.371295850455	"27.4.aE"
13	127	28.673364490271	"27.4.aE"
14	127	28.704755708459	"27.4.aE"
15	127	28.677363217925	"27.4.aE"
1	128	20.496772841581	"27.4.aE"
2	128	23.196891633988	"27.4.aE"
3	128	25.5038039932	"27.4.aE"
4	128	26.788263733933	"27.4.aE"
5	128	26.853928502311	"27.4.aE"
6	128	27.377935556243	"27.4.aE"
7	128	27.39964551353	"27.4.aE"
8	128	27.561287132424	"27.4.aE"
9	128	27.924795298886	"27.4.aE"
10	128	28.096749089773	"27.4.aE"
11	128	28.43038280008	"27.4.aE"
12	128	28.435103592134	"27.4.aE"
13	128	28.865128847932	"27.4.aE"
14	128	28.842338529067	"27.4.aE"
15	128	28.870899285228	"27.4.aE"
1	129	20.271123903397	"27.4.aE"
2	129	23.329582063405	"27.4.aE"
3	129	25.364240132175	"27.4.aE"
4	129	26.687264938021	"27.4.aE"
5	129	26.984800584835	"27.4.aE"
6	129	27.371966090388	"27.4.aE"
7	129	27.774595426131	"27.4.aE"
8	129	27.936308003847	"27.4.aE"
9	129	28.274982605937	"27.4.aE"
10	129	28.146114580087	"27.4.aE"
11	129	28.538943641561	"27.4.aE"
12	129	28.179988502334	"27.4.aE"
13	129	28.806320803672	"27.4.aE"
14	129	28.91978116535	"27.4.aE"
15	129	29.072759339382	"27.4.aE"
1	130	20.529131334339	"27.4.aE"
2	130	23.467008728035	"27.4.aE"
3	130	25.580602270547	"27.4.aE"
4	130	26.780545586359	"27.4.aE"
5	130	27.094450494389	"27.4.aE"
6	130	27.392474423117	"27.4.aE"
7	130	27.613112629468	"27.4.aE"
8	130	27.995188979439	"27.4.aE"
9	130	28.175849731293	"27.4.aE"
10	130	28.261039748935	"27.4.aE"
11	130	28.823441506654	"27.4.aE"
12	130	28.366809616436	"27.4.aE"
13	130	28.926606570561	"27.4.aE"
14	130	28.964560917804	"27.4.aE"
15	130	28.970431013442	"27.4.aE"
1	131	20.217796926725	"27.4.aE"
2	131	23.079897842392	"27.4.aE"
3	131	25.23441331021	"27.4.aE"
4	131	26.987073320762	"27.4.aE"
5	131	27.021301023276	"27.4.aE"
6	131	27.096695643254	"27.4.aE"
7	131	27.848190386409	"27.4.aE"
8	131	27.529452604121	"27.4.aE"
9	131	27.953934577658	"27.4.aE"
10	131	28.39334295097	"27.4.aE"
11	131	28.692393456916	"27.4.aE"
12	131	28.634167107155	"27.4.aE"
13	131	29.005222860084	"27.4.aE"
14	131	29.008297796641	"27.4.aE"
15	131	29.010135356043	"27.4.aE"
1	132	20.246809331469	"27.4.aE"
2	132	23.286434660747	"27.4.aE"
3	132	25.602399743774	"27.4.aE"
4	132	26.711192659742	"27.4.aE"
5	132	26.985112461499	"27.4.aE"
6	132	27.474117484778	"27.4.aE"
7	132	27.556790063949	"27.4.aE"
8	132	27.513601328637	"27.4.aE"
9	132	28.06337448498	"27.4.aE"
10	132	28.240389636375	"27.4.aE"
11	132	28.08159001576	"27.4.aE"
12	132	27.840437886936	"27.4.aE"
13	132	28.682453723333	"27.4.aE"
14	132	28.686381080934	"27.4.aE"
15	132	28.688678798315	"27.4.aE"
1	133	20.340357704888	"27.4.aE"
2	133	23.208916361804	"27.4.aE"
3	133	25.268931626249	"27.4.aE"
4	133	26.452167107534	"27.4.aE"
5	133	26.86736426044	"27.4.aE"
6	133	27.020309973021	"27.4.aE"
7	133	27.438067561395	"27.4.aE"
8	133	27.607946070904	"27.4.aE"
9	133	27.876143157063	"27.4.aE"
10	133	27.94415048702	"27.4.aE"
11	133	28.367611307619	"27.4.aE"
12	133	27.907361340248	"27.4.aE"
13	133	28.453558494	"27.4.aE"
14	133	28.454300923397	"27.4.aE"
15	133	28.459705880139	"27.4.aE"
1	134	20.299150453455	"27.4.aE"
2	134	23.241111357493	"27.4.aE"
3	134	25.562408942403	"27.4.aE"
4	134	26.512303148426	"27.4.aE"
5	134	27.132959413025	"27.4.aE"
6	134	27.029966361661	"27.4.aE"
7	134	27.451622861761	"27.4.aE"
8	134	27.465486756836	"27.4.aE"
9	134	28.06414990465	"27.4.aE"
10	134	27.944268543479	"27.4.aE"
11	134	28.040009959806	"27.4.aE"
12	134	28.369032002736	"27.4.aE"
13	134	28.862492128337	"27.4.aE"
14	134	28.849720010172	"27.4.aE"
15	134	28.867521462773	"27.4.aE"
1	135	20.369900221948	"27.4.aE"
2	135	23.36809588905	"27.4.aE"
3	135	25.37069240436	"27.4.aE"
4	135	26.744622103511	"27.4.aE"
5	135	27.092653645984	"27.4.aE"
6	135	27.114612030298	"27.4.aE"
7	135	27.648422040425	"27.4.aE"
8	135	27.546373372939	"27.4.aE"
9	135	27.952977931099	"27.4.aE"
10	135	28.11641810501	"27.4.aE"
11	135	28.523022013039	"27.4.aE"
12	135	27.970512490307	"27.4.aE"
13	135	28.858195710892	"27.4.aE"
14	135	28.771985977767	"27.4.aE"
15	135	28.864077920596	"27.4.aE"
1	136	20.481196465197	"27.4.aE"
2	136	23.584620308384	"27.4.aE"
3	136	25.492006606539	"27.4.aE"
4	136	26.714997067596	"27.4.aE"
5	136	26.938330339197	"27.4.aE"
6	136	27.271856278802	"27.4.aE"
7	136	27.630106557998	"27.4.aE"
8	136	27.776182460701	"27.4.aE"
9	136	27.886764736103	"27.4.aE"
10	136	27.909794357166	"27.4.aE"
11	136	28.191007113828	"27.4.aE"
12	136	27.916924452971	"27.4.aE"
13	136	28.325048167456	"27.4.aE"
14	136	28.242776696842	"27.4.aE"
15	136	28.330524875733	"27.4.aE"
1	137	20.525544533263	"27.4.aE"
2	137	23.474969666219	"27.4.aE"
3	137	25.521130828362	"27.4.aE"
4	137	26.870979679128	"27.4.aE"
5	137	27.071641796468	"27.4.aE"
6	137	27.45495631795	"27.4.aE"
7	137	27.839635336198	"27.4.aE"
8	137	28.007269350976	"27.4.aE"
9	137	28.062724312987	"27.4.aE"
10	137	28.146146991226	"27.4.aE"
11	137	28.373899741055	"27.4.aE"
12	137	28.412407470872	"27.4.aE"
13	137	28.968936105452	"27.4.aE"
14	137	28.518792413204	"27.4.aE"
15	137	28.973644006225	"27.4.aE"
1	138	20.578005940419	"27.4.aE"
2	138	23.3239662789	"27.4.aE"
3	138	25.264030121137	"27.4.aE"
4	138	26.509025032783	"27.4.aE"
5	138	26.775758155493	"27.4.aE"
6	138	27.137758546522	"27.4.aE"
7	138	27.5772340316	"27.4.aE"
8	138	27.568652322333	"27.4.aE"
9	138	28.105284976509	"27.4.aE"
10	138	27.933169706805	"27.4.aE"
11	138	28.482861017261	"27.4.aE"
12	138	28.214856379528	"27.4.aE"
13	138	28.793896884947	"27.4.aE"
14	138	28.778746555904	"27.4.aE"
15	138	28.799346585609	"27.4.aE"
1	139	20.21558787729	"27.4.aE"
2	139	23.298214055439	"27.4.aE"
3	139	25.242141793186	"27.4.aE"
4	139	26.75620212004	"27.4.aE"
5	139	27.106292083757	"27.4.aE"
6	139	27.127018727582	"27.4.aE"
7	139	27.425359227107	"27.4.aE"
8	139	27.63590089501	"27.4.aE"
9	139	28.008675770427	"27.4.aE"
10	139	28.263952795877	"27.4.aE"
11	139	28.592148634368	"27.4.aE"
12	139	28.393193110946	"27.4.aE"
13	139	28.825296179453	"27.4.aE"
14	139	28.819233407474	"27.4.aE"
15	139	28.791192158537	"27.4.aE"
1	140	20.358487597059	"27.4.aE"
2	140	23.523969910932	"27.4.aE"
3	140	25.823788871625	"27.4.aE"
4	140	26.998489848289	"27.4.aE"
5	140	27.270605153875	"27.4.aE"
6	140	27.792406758464	"27.4.aE"
7	140	27.794046050586	"27.4.aE"
8	140	27.977337369644	"27.4.aE"
9	140	28.134087374027	"27.4.aE"
10	140	28.529537176771	"27.4.aE"
11	140	28.616067633177	"27.4.aE"
12	140	28.854195973155	"27.4.aE"
13	140	29.025773848555	"27.4.aE"
14	140	29.014629190769	"27.4.aE"
15	140	28.933844721187	"27.4.aE"
1	141	20.71972211378	"27.4.aE"
2	141	23.398652860487	"27.4.aE"
3	141	25.534459559883	"27.4.aE"
4	141	26.758975648522	"27.4.aE"
5	141	26.960923437929	"27.4.aE"
6	141	27.29401763934	"27.4.aE"
7	141	27.485481495383	"27.4.aE"
8	141	27.970636589946	"27.4.aE"
9	141	28.113956051885	"27.4.aE"
10	141	27.975535809792	"27.4.aE"
11	141	28.828773089784	"27.4.aE"
12	141	28.391900292588	"27.4.aE"
13	141	28.977532547241	"27.4.aE"
14	141	28.98325118087	"27.4.aE"
15	141	28.964531703134	"27.4.aE"
1	142	20.647652262042	"27.4.aE"
2	142	23.203696126775	"27.4.aE"
3	142	25.374946440332	"27.4.aE"
4	142	26.706964951759	"27.4.aE"
5	142	26.961146322245	"27.4.aE"
6	142	27.369891312127	"27.4.aE"
7	142	27.70034654354	"27.4.aE"
8	142	27.810329913897	"27.4.aE"
9	142	28.17404910715	"27.4.aE"
10	142	28.388069471268	"27.4.aE"
11	142	28.159247524527	"27.4.aE"
12	142	28.513748000139	"27.4.aE"
13	142	29.098459883339	"27.4.aE"
14	142	29.103544908242	"27.4.aE"
15	142	29.085333480535	"27.4.aE"
1	143	20.457409640177	"27.4.aE"
2	143	23.227594432016	"27.4.aE"
3	143	25.281023960278	"27.4.aE"
4	143	26.796780518353	"27.4.aE"
5	143	27.217342755535	"27.4.aE"
6	143	27.385389886136	"27.4.aE"
7	143	27.755255805214	"27.4.aE"
8	143	27.581296220593	"27.4.aE"
9	143	28.336830606745	"27.4.aE"
10	143	28.489302149173	"27.4.aE"
11	143	28.03324222249	"27.4.aE"
12	143	28.583960883642	"27.4.aE"
13	143	29.215732053848	"27.4.aE"
14	143	29.220449302405	"27.4.aE"
15	143	29.545774543313	"27.4.aE"
1	144	20.56333724516	"27.4.aE"
2	144	23.491082236139	"27.4.aE"
3	144	25.45715206179	"27.4.aE"
4	144	26.866156949832	"27.4.aE"
5	144	27.14518316784	"27.4.aE"
6	144	27.341924153599	"27.4.aE"
7	144	27.635162573082	"27.4.aE"
8	144	27.93525992176	"27.4.aE"
9	144	28.347336952286	"27.4.aE"
10	144	28.251821910506	"27.4.aE"
11	144	28.476674041037	"27.4.aE"
12	144	29.006437495361	"27.4.aE"
13	144	29.109673088702	"27.4.aE"
14	144	29.113926236343	"27.4.aE"
15	144	29.423882899202	"27.4.aE"
1	145	20.475420103718	"27.4.aE"
2	145	23.391665165501	"27.4.aE"
3	145	25.461649019993	"27.4.aE"
4	145	27.133442328215	"27.4.aE"
5	145	27.058606150797	"27.4.aE"
6	145	27.523024302607	"27.4.aE"
7	145	27.654204857927	"27.4.aE"
8	145	27.475817469897	"27.4.aE"
9	145	28.051893694797	"27.4.aE"
10	145	28.216626091302	"27.4.aE"
11	145	28.622646774682	"27.4.aE"
12	145	28.823738567931	"27.4.aE"
13	145	29.117880636336	"27.4.aE"
14	145	29.121381906572	"27.4.aE"
15	145	29.164051522135	"27.4.aE"
1	146	20.494037059673	"27.4.aE"
2	146	23.415763932212	"27.4.aE"
3	146	25.653723265424	"27.4.aE"
4	146	27.084898971539	"27.4.aE"
5	146	27.275460885339	"27.4.aE"
6	146	27.546956162074	"27.4.aE"
7	146	27.872366705664	"27.4.aE"
8	146	28.033283884567	"27.4.aE"
9	146	28.422639078616	"27.4.aE"
10	146	28.50011601994	"27.4.aE"
11	146	28.014174618181	"27.4.aE"
12	146	29.307777879876	"27.4.aE"
13	146	29.469403776769	"27.4.aE"
14	146	29.473337507175	"27.4.aE"
15	146	29.474998217498	"27.4.aE"
1	147	20.202114505975	"27.4.aE"
2	147	23.480508834443	"27.4.aE"
3	147	25.43702288372	"27.4.aE"
4	147	26.818979230206	"27.4.aE"
5	147	27.196734805589	"27.4.aE"
6	147	27.571722218755	"27.4.aE"
7	147	27.698347924873	"27.4.aE"
8	147	27.580289110863	"27.4.aE"
9	147	28.102545783595	"27.4.aE"
10	147	28.002721570983	"27.4.aE"
11	147	28.773835995795	"27.4.aE"
12	147	28.774590734763	"27.4.aE"
13	147	28.99842529995	"27.4.aE"
14	147	28.979413721406	"27.4.aE"
15	147	29.09515636167	"27.4.aE"
1	148	20.463833485819	"27.4.aE"
2	148	23.350893590756	"27.4.aE"
3	148	25.482875431317	"27.4.aE"
4	148	26.794789672221	"27.4.aE"
5	148	27.018625830219	"27.4.aE"
6	148	27.200339569868	"27.4.aE"
7	148	27.71638855697	"27.4.aE"
8	148	27.407319937277	"27.4.aE"
9	148	28.008493183622	"27.4.aE"
10	148	28.01033319424	"27.4.aE"
11	148	28.59437604625	"27.4.aE"
12	148	27.966462839887	"27.4.aE"
13	148	28.694246575487	"27.4.aE"
14	148	28.692004522062	"27.4.aE"
15	148	28.712167550001	"27.4.aE"
1	149	21.185425652271	"27.4.aE"
2	149	23.350349375477	"27.4.aE"
3	149	25.475127257667	"27.4.aE"
4	149	26.664354543746	"27.4.aE"
5	149	26.997846189575	"27.4.aE"
6	149	27.306296410096	"27.4.aE"
7	149	27.848036609831	"27.4.aE"
8	149	27.978802896198	"27.4.aE"
9	149	27.858334295093	"27.4.aE"
10	149	27.954473242792	"27.4.aE"
11	149	28.459945622103	"27.4.aE"
12	149	28.627551088229	"27.4.aE"
13	149	28.892528529238	"27.4.aE"
14	149	28.853972696799	"27.4.aE"
15	149	28.907868956889	"27.4.aE"
1	150	20.426091678591	"27.4.aE"
2	150	23.536785611083	"27.4.aE"
3	150	25.527770281311	"27.4.aE"
4	150	26.666937570858	"27.4.aE"
5	150	26.918870901681	"27.4.aE"
6	150	27.356411531868	"27.4.aE"
7	150	27.551015592499	"27.4.aE"
8	150	27.763999376281	"27.4.aE"
9	150	27.863081396287	"27.4.aE"
10	150	28.156391813413	"27.4.aE"
11	150	28.542544173717	"27.4.aE"
12	150	28.445438379548	"27.4.aE"
13	150	28.605638007761	"27.4.aE"
14	150	28.549193058012	"27.4.aE"
15	150	28.604925182846	"27.4.aE"
1	151	20.57794365921	"27.4.aE"
2	151	23.464336531652	"27.4.aE"
3	151	25.698362590431	"27.4.aE"
4	151	27.102241787879	"27.4.aE"
5	151	27.238280853586	"27.4.aE"
6	151	27.323035923538	"27.4.aE"
7	151	27.688669309975	"27.4.aE"
8	151	27.547242837196	"27.4.aE"
9	151	28.303306746979	"27.4.aE"
10	151	28.309539515866	"27.4.aE"
11	151	28.577534043767	"27.4.aE"
12	151	28.95029777342	"27.4.aE"
13	151	29.082402022069	"27.4.aE"
14	151	29.082099303957	"27.4.aE"
15	151	29.085463805695	"27.4.aE"
1	152	20.529046999468	"27.4.aE"
2	152	23.364208868428	"27.4.aE"
3	152	25.491419536926	"27.4.aE"
4	152	26.648416058791	"27.4.aE"
5	152	27.092876718204	"27.4.aE"
6	152	27.541039529329	"27.4.aE"
7	152	27.521500798078	"27.4.aE"
8	152	27.541346555356	"27.4.aE"
9	152	28.2043288392	"27.4.aE"
10	152	27.939579383825	"27.4.aE"
11	152	28.649336701098	"27.4.aE"
12	152	28.249603565836	"27.4.aE"
13	152	28.790883912971	"27.4.aE"
14	152	28.794516849377	"27.4.aE"
15	152	28.796305073858	"27.4.aE"
1	153	20.265949722167	"27.4.aE"
2	153	23.115845420558	"27.4.aE"
3	153	25.348768019358	"27.4.aE"
4	153	26.709509562894	"27.4.aE"
5	153	26.756320346869	"27.4.aE"
6	153	27.426480941914	"27.4.aE"
7	153	27.333739967065	"27.4.aE"
8	153	27.834322853347	"27.4.aE"
9	153	28.018616467978	"27.4.aE"
10	153	28.136021800717	"27.4.aE"
11	153	28.568846917033	"27.4.aE"
12	153	28.675342268812	"27.4.aE"
13	153	29.106992341706	"27.4.aE"
14	153	29.107521717735	"27.4.aE"
15	153	29.114188891573	"27.4.aE"
1	154	20.16094372864	"27.4.aE"
2	154	23.300315935696	"27.4.aE"
3	154	25.294111659682	"27.4.aE"
4	154	26.452864025063	"27.4.aE"
5	154	26.727254821787	"27.4.aE"
6	154	27.197123193939	"27.4.aE"
7	154	27.216848401482	"27.4.aE"
8	154	27.230140235888	"27.4.aE"
9	154	27.505684724439	"27.4.aE"
10	154	27.808711936157	"27.4.aE"
11	154	27.710771162404	"27.4.aE"
12	154	27.836824481114	"27.4.aE"
13	154	28.156270871985	"27.4.aE"
14	154	27.842772735176	"27.4.aE"
15	154	28.168367347944	"27.4.aE"
1	155	20.152451752121	"27.4.aE"
2	155	23.129544260698	"27.4.aE"
3	155	25.119363244353	"27.4.aE"
4	155	26.455710485379	"27.4.aE"
5	155	26.850898923926	"27.4.aE"
6	155	27.046363164628	"27.4.aE"
7	155	27.4992229246	"27.4.aE"
8	155	27.195740899129	"27.4.aE"
9	155	27.713606631998	"27.4.aE"
10	155	27.746075187282	"27.4.aE"
11	155	28.215233352585	"27.4.aE"
12	155	28.094160511425	"27.4.aE"
13	155	28.62067892403	"27.4.aE"
14	155	28.456731826627	"27.4.aE"
15	155	28.589129512132	"27.4.aE"
1	156	20.603622232485	"27.4.aE"
2	156	23.719873625725	"27.4.aE"
3	156	25.60373763317	"27.4.aE"
4	156	26.905143081993	"27.4.aE"
5	156	27.037881178761	"27.4.aE"
6	156	27.307942573193	"27.4.aE"
7	156	27.616887150073	"27.4.aE"
8	156	27.772678189516	"27.4.aE"
9	156	27.884958924652	"27.4.aE"
10	156	27.851109634882	"27.4.aE"
11	156	28.169777371315	"27.4.aE"
12	156	27.886958039006	"27.4.aE"
13	156	28.317574605811	"27.4.aE"
14	156	28.266154045058	"27.4.aE"
15	156	28.310109231367	"27.4.aE"
1	157	20.538348195321	"27.4.aE"
2	157	23.526327058368	"27.4.aE"
3	157	25.707028290209	"27.4.aE"
4	157	27.004696754345	"27.4.aE"
5	157	27.404057081318	"27.4.aE"
6	157	27.48582678821	"27.4.aE"
7	157	27.827157486909	"27.4.aE"
8	157	27.963865532725	"27.4.aE"
9	157	28.511689146115	"27.4.aE"
10	157	28.368083213591	"27.4.aE"
11	157	29.013004850428	"27.4.aE"
12	157	28.471740021777	"27.4.aE"
13	157	29.262307325769	"27.4.aE"
14	157	29.219824162109	"27.4.aE"
15	157	29.182191398551	"27.4.aE"
1	158	20.524523929224	"27.4.aE"
2	158	23.398303662931	"27.4.aE"
3	158	25.29126694941	"27.4.aE"
4	158	26.410211412254	"27.4.aE"
5	158	26.685499794213	"27.4.aE"
6	158	27.171419066694	"27.4.aE"
7	158	27.495638132069	"27.4.aE"
8	158	27.546884119969	"27.4.aE"
9	158	27.937820357864	"27.4.aE"
10	158	28.074910875744	"27.4.aE"
11	158	28.265838958726	"27.4.aE"
12	158	28.043321968955	"27.4.aE"
13	158	28.594629825476	"27.4.aE"
14	158	28.555689449594	"27.4.aE"
15	158	28.594353542231	"27.4.aE"
1	159	20.384051839637	"27.4.aE"
2	159	23.0810591436	"27.4.aE"
3	159	25.385248656289	"27.4.aE"
4	159	26.429391778833	"27.4.aE"
5	159	26.897899588739	"27.4.aE"
6	159	27.110525427973	"27.4.aE"
7	159	27.48962775144	"27.4.aE"
8	159	27.581189765227	"27.4.aE"
9	159	27.882845020213	"27.4.aE"
10	159	28.04376320821	"27.4.aE"
11	159	28.031810390559	"27.4.aE"
12	159	28.175934975456	"27.4.aE"
13	159	28.77995837742	"27.4.aE"
14	159	28.700066441825	"27.4.aE"
15	159	27.834217301601	"27.4.aE"
1	160	20.304530730476	"27.4.aE"
2	160	23.291530829899	"27.4.aE"
3	160	25.439289841973	"27.4.aE"
4	160	27.050422562143	"27.4.aE"
5	160	27.179993924408	"27.4.aE"
6	160	27.425622834361	"27.4.aE"
7	160	27.629650907632	"27.4.aE"
8	160	28.139343089975	"27.4.aE"
9	160	27.945097527408	"27.4.aE"
10	160	28.618165422994	"27.4.aE"
11	160	28.189738767409	"27.4.aE"
12	160	27.738803040612	"27.4.aE"
13	160	29.066327554339	"27.4.aE"
14	160	28.9635416195	"27.4.aE"
15	160	28.916194099273	"27.4.aE"
1	161	20.834706120881	"27.4.aE"
2	161	23.507699521503	"27.4.aE"
3	161	25.615365052722	"27.4.aE"
4	161	26.919821241504	"27.4.aE"
5	161	27.171391660568	"27.4.aE"
6	161	27.616070353664	"27.4.aE"
7	161	27.949446728066	"27.4.aE"
8	161	27.716630228317	"27.4.aE"
9	161	27.975094443917	"27.4.aE"
10	161	28.111685242542	"27.4.aE"
11	161	28.354274040192	"27.4.aE"
12	161	27.876980978173	"27.4.aE"
13	161	28.719386638818	"27.4.aE"
14	161	28.375025823794	"27.4.aE"
15	161	27.930557552264	"27.4.aE"
1	162	20.753339268561	"27.4.aE"
2	162	23.514210714535	"27.4.aE"
3	162	25.227208151807	"27.4.aE"
4	162	26.771070322525	"27.4.aE"
5	162	27.025651745522	"27.4.aE"
6	162	27.600527202417	"27.4.aE"
7	162	27.734105638129	"27.4.aE"
8	162	27.720731942709	"27.4.aE"
9	162	27.795899031805	"27.4.aE"
10	162	28.269136596311	"27.4.aE"
11	162	28.464194869046	"27.4.aE"
12	162	28.336655646467	"27.4.aE"
13	162	28.682015844937	"27.4.aE"
14	162	28.472605795924	"27.4.aE"
15	162	27.969265486089	"27.4.aE"
1	163	20.339093083388	"27.4.aE"
2	163	23.421847782615	"27.4.aE"
3	163	25.584598991629	"27.4.aE"
4	163	26.91364362049	"27.4.aE"
5	163	27.114103860967	"27.4.aE"
6	163	27.276479819844	"27.4.aE"
7	163	27.578390504877	"27.4.aE"
8	163	27.984636411853	"27.4.aE"
9	163	28.063624374945	"27.4.aE"
10	163	28.450677559675	"27.4.aE"
11	163	28.643233076395	"27.4.aE"
12	163	28.78140527759	"27.4.aE"
13	163	29.202266946915	"27.4.aE"
14	163	28.715932030857	"27.4.aE"
15	163	28.930136309624	"27.4.aE"
1	164	20.377212006076	"27.4.aE"
2	164	23.247634424264	"27.4.aE"
3	164	25.324806452186	"27.4.aE"
4	164	26.793278117578	"27.4.aE"
5	164	26.911317525353	"27.4.aE"
6	164	27.089916548597	"27.4.aE"
7	164	27.324422502717	"27.4.aE"
8	164	27.409794666446	"27.4.aE"
9	164	28.064373549567	"27.4.aE"
10	164	28.089917175584	"27.4.aE"
11	164	28.44986350001	"27.4.aE"
12	164	28.431755091479	"27.4.aE"
13	164	28.581892010894	"27.4.aE"
14	164	27.956963425589	"27.4.aE"
15	164	28.204228059573	"27.4.aE"
1	165	20.963017319888	"27.4.aE"
2	165	23.321375648183	"27.4.aE"
3	165	25.383356443588	"27.4.aE"
4	165	26.630691389106	"27.4.aE"
5	165	26.948564135558	"27.4.aE"
6	165	27.493205002124	"27.4.aE"
7	165	27.552346310724	"27.4.aE"
8	165	27.758559286708	"27.4.aE"
9	165	27.815544582291	"27.4.aE"
10	165	28.03350774259	"27.4.aE"
11	165	28.025695826211	"27.4.aE"
12	165	28.661965932298	"27.4.aE"
13	165	28.939056032503	"27.4.aE"
14	165	28.459645046929	"27.4.aE"
15	165	28.401661305537	"27.4.aE"
1	166	20.023626189279	"27.4.aE"
2	166	23.107395011324	"27.4.aE"
3	166	25.33611800721	"27.4.aE"
4	166	26.702011452892	"27.4.aE"
5	166	26.976712690006	"27.4.aE"
6	166	27.350014220349	"27.4.aE"
7	166	27.77541726792	"27.4.aE"
8	166	27.903178227436	"27.4.aE"
9	166	28.023649074151	"27.4.aE"
10	166	27.784030346905	"27.4.aE"
11	166	27.95135186125	"27.4.aE"
12	166	27.553755260006	"27.4.aE"
13	166	28.774768216012	"27.4.aE"
14	166	27.70434259079	"27.4.aE"
15	166	28.568547223958	"27.4.aE"
1	167	20.665653481449	"27.4.aE"
2	167	23.413770384821	"27.4.aE"
3	167	25.389079497465	"27.4.aE"
4	167	26.634381739764	"27.4.aE"
5	167	27.097191661112	"27.4.aE"
6	167	27.261693866639	"27.4.aE"
7	167	27.337779983849	"27.4.aE"
8	167	27.706949413372	"27.4.aE"
9	167	27.881315556572	"27.4.aE"
10	167	28.11542186069	"27.4.aE"
11	167	28.334553164157	"27.4.aE"
12	167	27.896704665547	"27.4.aE"
13	167	28.648191041226	"27.4.aE"
14	167	28.359278352737	"27.4.aE"
15	167	27.919626080748	"27.4.aE"
1	168	20.788979741748	"27.4.aE"
2	168	23.409010816733	"27.4.aE"
3	168	25.503986656389	"27.4.aE"
4	168	26.912519454609	"27.4.aE"
5	168	27.339667880008	"27.4.aE"
6	168	27.204275830162	"27.4.aE"
7	168	27.402640463836	"27.4.aE"
8	168	27.653249763852	"27.4.aE"
9	168	27.720639563684	"27.4.aE"
10	168	28.273626908828	"27.4.aE"
11	168	28.114469660596	"27.4.aE"
12	168	28.354820834662	"27.4.aE"
13	168	28.756116538561	"27.4.aE"
14	168	28.479256788714	"27.4.aE"
15	168	27.952409296917	"27.4.aE"
1	169	20.019278937616	"27.4.aE"
2	169	23.309062911531	"27.4.aE"
3	169	25.183067600355	"27.4.aE"
4	169	26.554402909971	"27.4.aE"
5	169	27.113958009977	"27.4.aE"
6	169	27.049902393873	"27.4.aE"
7	169	27.442630153348	"27.4.aE"
8	169	27.541817428163	"27.4.aE"
9	169	27.73254259979	"27.4.aE"
10	169	28.185090470511	"27.4.aE"
11	169	28.40035908043	"27.4.aE"
12	169	27.784542422452	"27.4.aE"
13	169	28.846952807782	"27.4.aE"
14	169	28.539805419083	"27.4.aE"
15	169	28.782904011705	"27.4.aE"
1	170	20.484579690009	"27.4.aE"
2	170	23.350690580567	"27.4.aE"
3	170	25.513132573494	"27.4.aE"
4	170	26.777325516885	"27.4.aE"
5	170	27.169830579671	"27.4.aE"
6	170	27.478736345784	"27.4.aE"
7	170	27.43699480886	"27.4.aE"
8	170	27.623245080439	"27.4.aE"
9	170	28.106594610355	"27.4.aE"
10	170	28.253626938016	"27.4.aE"
11	170	28.626817888256	"27.4.aE"
12	170	28.594944985136	"27.4.aE"
13	170	28.943249772348	"27.4.aE"
14	170	28.608575413622	"27.4.aE"
15	170	28.73221258348	"27.4.aE"
1	171	20.154822053468	"27.4.aE"
