"Age"	"Iteration"	"MeanIndividualWeight"
7	32	0.465276032181
8	32	0.481418589081
9	32	0.498051975498
10	32	0.513969075956
11	32	0.513676563119
12	32	0.52346008774
1	33	0.220129401579
2	33	0.289825719611
3	33	0.343545840637
4	33	0.389163471832
5	33	0.422168017442
6	33	0.448192580127
7	33	0.47021193264
8	33	0.487703890018
9	33	0.50575753481
10	33	0.51659200762
11	33	0.525321201819
12	33	0.533549342668
1	34	0.210049844476
2	34	0.28405947873
3	34	0.338699171947
4	34	0.38079404322
5	34	0.413806916321
6	34	0.43898502738
7	34	0.460473866901
8	34	0.471306355897
9	34	0.49384382936
10	34	0
11	34	0.512624378503
12	34	0.524776416617
1	35	0.204189086763
2	35	0.283512018194
3	35	0.338318666221
4	35	0.382003434538
5	35	0.415754729127
6	35	0.443433521578
7	35	0.464407796161
8	35	0.484277360356
9	35	0.498613235245
10	35	0.513526391327
11	35	0.516610427013
12	35	0.528188924307
1	36	0.220039727535
2	36	0.287652377586
3	36	0.341041956918
4	36	0.381309325283
5	36	0.414016440379
6	36	0.439800008301
7	36	0.456800598529
8	36	0.478096674514
9	36	0.488964785702
10	36	0
11	36	0.509036170114
12	36	0.518802077957
1	37	0.215000069308
2	37	0.285744412695
3	37	0.340411782698
4	37	0.383695916125
5	37	0.416851502677
6	37	0.443346458956
7	37	0.465023835218
8	37	0.485233399749
9	37	0.496288134594
10	37	0
11	37	0.514860519755
12	37	0.526821026276
1	38	0.219606173287
2	38	0.283981830357
3	38	0.334274161458
4	38	0.377548784694
5	38	0.409987324261
6	38	0.436154473512
7	38	0.457680271974
8	38	0.475628445353
9	38	0.485149733038
10	38	0
11	38	0.509221335148
12	38	0.520538037963
1	39	0.216612924202
2	39	0.283713557107
3	39	0.337083669619
4	39	0.380587949662
5	39	0.414207730424
6	39	0.439835155493
7	39	0.461784754022
8	39	0.480706199991
9	39	0.496383853534
10	39	0
11	39	0.514908433386
12	39	0.525083537409
1	40	0.222381626968
2	40	0.288493829243
3	40	0.342626203197
4	40	0.384978510021
5	40	0.41855644142
6	40	0.444415465978
7	40	0.464085854473
8	40	0.48317408213
9	40	0.498238325931
10	40	0
11	40	0.517353613923
12	40	0.524880471864
1	41	0.215256876383
2	41	0.284680774976
3	41	0.337484344501
4	41	0.379094523271
5	41	0.413804351627
6	41	0.437530401914
7	41	0.457365404911
8	41	0.476785210464
9	41	0.496197419483
10	41	0.4688139071
11	41	0.516940928093
12	41	0.526230243277
1	42	0.210141103524
2	42	0.287432870591
3	42	0.340179232346
4	42	0.382355691593
5	42	0.4151546425
6	42	0.440004741969
7	42	0.461680278454
8	42	0.478715130538
9	42	0.496770389129
10	42	0
11	42	0.514227673625
12	42	0.526939720265
1	43	0.211298960556
2	43	0.283760881697
3	43	0.336237133354
4	43	0.379704274491
5	43	0.411840664986
6	43	0.436829246124
7	43	0.457200699802
8	43	0.473695197601
9	43	0.496491326916
10	43	0
11	43	0.507234475794
12	43	0.523998857947
1	44	0.218781752992
2	44	0.285998271902
3	44	0.339139080765
4	44	0.380472002144
5	44	0.413752084374
6	44	0.438313918747
7	44	0.461929973451
8	44	0.479886986679
9	44	0.494515596313
10	44	0
11	44	0.513404859033
12	44	0.526127685954
1	45	0.221310828197
2	45	0.284608327973
3	45	0.338696827225
4	45	0.381064546476
5	45	0.414203729453
6	45	0.441395886916
7	45	0.461751036192
8	45	0.480516536366
9	45	0.494390488876
10	45	0
11	45	0.512968978496
12	45	0.521602582364
1	46	0.206905287295
2	46	0.283901786055
3	46	0.338652878367
4	46	0.383085333468
5	46	0.416938403382
6	46	0.442740915053
7	46	0.464835353574
8	46	0.478451046768
9	46	0.495999484786
10	46	0
11	46	0.511006550822
12	46	0.52157763376
1	47	0.215598128263
2	47	0.283021669994
3	47	0.337222763866
4	47	0.38088083744
5	47	0.413433067941
6	47	0.439728142247
7	47	0.46137943214
8	47	0.480425239111
9	47	0.49347318911
10	47	0
11	47	0.510691198811
12	47	0.517446413881
1	48	0.221885646599
2	48	0.287544250213
3	48	0.340155399602
4	48	0.376426443266
5	48	0.407656403199
6	48	0.422714291306
7	48	0.460450644626
8	48	0.483865092743
9	48	0.500764452028
10	48	0
11	48	0.505132233736
12	48	0.515099425762
1	49	0.210806058623
2	49	0.282192653229
3	49	0.337529424967
4	49	0.38232835355
5	49	0.416178174121
6	49	0.442800037114
7	49	0.465157997979
8	49	0.485186050143
9	49	0.502825469305
10	49	0
11	49	0.518749842869
12	49	0.528608557654
1	50	0.216754333924
2	50	0.283437422612
3	50	0.33384978788
4	50	0.380649933274
5	50	0.411690098951
6	50	0.4396672889
7	50	0.455788930954
8	50	0.477284915457
9	50	0.492174583404
10	50	0
11	50	0.503359124115
12	50	0.518249173401
1	51	0.219196288246
2	51	0.28708075796
3	51	0.341231295212
4	51	0.384858378483
5	51	0.419227175456
6	51	0.445258845271
7	51	0.468862454498
8	51	0.487045824622
9	51	0.503219287756
10	51	0
11	51	0.520175341032
12	51	0.530289454246
1	52	0.222413545368
2	52	0.287078549881
3	52	0.336690046239
4	52	0.379529168946
5	52	0.412918019698
6	52	0.439540102132
7	52	0.460928814878
8	52	0.48038038788
9	52	0.496724725497
10	52	0
11	52	0.513377528942
12	52	0.519589175797
1	53	0.220440175147
2	53	0.284599633993
3	53	0.338007162646
4	53	0.379931380879
5	53	0.413393829835
6	53	0.440478425316
7	53	0.460182973232
8	53	0.479899386195
9	53	0.494379936143
10	53	0
11	53	0.51430618773
12	53	0.522923945983
1	54	0.21592088537
2	54	0.286554715348
3	54	0.339413476975
4	54	0.381830235187
5	54	0.412109657946
6	54	0.439002889562
7	54	0.457968662459
8	54	0.476680011854
9	54	0.49504188101
10	54	0
11	54	0.510319963494
12	54	0.521807487456
1	55	0.215970065639
2	55	0.287808114427
3	55	0.344911516489
4	55	0.385529861242
5	55	0.41757869063
6	55	0.445599178517
7	55	0.467057470846
8	55	0.484469714005
9	55	0.493635597556
10	55	0
11	55	0.517413339347
12	55	0.525655770548
1	56	0.217507494886
2	56	0.285624344028
3	56	0.340153444847
4	56	0.383951894394
5	56	0.416987264756
6	56	0.442574472767
7	56	0.469435417914
8	56	0.483094237292
9	56	0.496493591684
10	56	0
11	56	0.518183206767
12	56	0.523063435396
1	57	0.208232342571
2	57	0.28338369929
3	57	0.339581159166
4	57	0.384060937102
5	57	0.41873744928
6	57	0.445338165369
7	57	0.468128151265
8	57	0.484910973047
9	57	0.499084432264
10	57	0
11	57	0.519707928508
12	57	0.527700834582
1	58	0.214220053077
2	58	0.281802351344
3	58	0.337099238393
4	58	0.380685022879
5	58	0.413359244422
6	58	0.441430433513
7	58	0.462027542841
8	58	0.482673520353
9	58	0.495166111476
10	58	0
11	58	0.516533750398
12	58	0.524696401736
1	59	0.194073373544
2	59	0.286629092624
3	59	0.340845111859
4	59	0.385919274072
5	59	0.418221138134
6	59	0.445873744806
7	59	0.466921028699
8	59	0.485778149981
9	59	0.495768629452
10	59	0
11	59	0.513005021862
12	59	0.524290443693
1	60	0.210559683903
2	60	0.285385606825
3	60	0.341026505856
4	60	0.382978788167
5	60	0.417370939711
6	60	0.444206334006
7	60	0.46272201624
8	60	0.481391179442
9	60	0.491336884548
10	60	0
11	60	0.511313873969
12	60	0.519704300993
1	61	0.206768944868
2	61	0.277486335196
3	61	0.329677066115
4	61	0.374550179341
5	61	0.407774230015
6	61	0.431295819398
7	61	0.455385791378
8	61	0.465681162859
9	61	0.48424283087
10	61	0
11	61	0.484077525763
12	61	0.518701730197
1	62	0.215413727501
2	62	0.285737522288
3	62	0.341944327516
4	62	0.385821404938
5	62	0.418830798469
6	62	0.4460294317
7	62	0.466262107436
8	62	0.484875626192
9	62	0.497784852951
10	62	0
11	62	0.511886694591
12	62	0.524867322959
1	63	0.207938887406
2	63	0.280602937644
3	63	0.329698562273
4	63	0.381950749341
5	63	0.410708522673
6	63	0.440685035927
7	63	0.462490138378
8	63	0.477556329514
9	63	0.491703087742
10	63	0
11	63	0.506925953014
12	63	0.52069703532
1	64	0.213480313422
2	64	0.284901948702
3	64	0.341379794077
4	64	0.382223584483
5	64	0.418159813454
6	64	0.447612815165
7	64	0.46817290299
8	64	0.483444698625
9	64	0.499409511873
10	64	0
11	64	0.517167362923
12	64	0.529496351042
1	65	0.193689309166
2	65	0.279533334819
3	65	0.331157622685
4	65	0.377879590542
5	65	0.395409216681
6	65	0.432418926231
7	65	0.451508706713
8	65	0.482708810709
9	65	0.46705746724
10	65	0
11	65	0.492710566677
12	65	0.497743395941
1	66	0.217534112774
2	66	0.288006703782
3	66	0.341180255798
4	66	0.384728448893
5	66	0.416628538167
6	66	0.442107680896
7	66	0.45888208464
8	66	0.481201298119
9	66	0.493145404375
10	66	0
11	66	0.512641028919
12	66	0.520264432492
1	67	0.211688449279
2	67	0.278473815905
3	67	0.339286286105
4	67	0.381239119597
5	67	0.414420141536
6	67	0.438699797979
7	67	0.459570153571
8	67	0.477222892349
9	67	0.480567831882
10	67	0
11	67	0.495012668934
12	67	0.518834296412
1	68	0.225652688028
2	68	0.287146206393
3	68	0.345114786133
4	68	0.388714026824
5	68	0.419277708453
6	68	0.453778555963
7	68	0.480485164122
8	68	0.486281890362
9	68	0.511534239586
10	68	0
11	68	0.521425920013
12	68	0.529438415145
1	69	0.205620966741
2	69	0.272546231205
3	69	0.335723526733
4	69	0.374287798212
5	69	0.410648513667
6	69	0.436594111078
7	69	0.446232509029
8	69	0.47304998416
9	69	0.494947093585
10	69	0
11	69	0.508670560512
12	69	0.510499397416
1	70	0.211795415335
2	70	0.281549367029
3	70	0.336554625307
4	70	0.378209026921
5	70	0.412039067893
6	70	0.440287165136
7	70	0.460501150897
8	70	0.478943850249
9	70	0.496488719223
10	70	0
11	70	0.511257738615
12	70	0.525043075119
1	71	0.221056767295
2	71	0.287083571384
3	71	0.338923365029
4	71	0.381849975238
5	71	0.414037036997
6	71	0.442027843671
7	71	0.456287811153
8	71	0.462689270459
9	71	0.495058940859
10	71	0.489636422096
11	71	0.510904030555
12	71	0.525367848833
1	72	0.209118477289
2	72	0.284026592062
3	72	0.338256375126
4	72	0.380689418984
5	72	0.415035795313
6	72	0.442008659046
7	72	0.464169316741
8	72	0.481608933712
9	72	0.496562944905
10	72	0
11	72	0.517208178957
12	72	0.52618572176
1	73	0.212402761995
2	73	0.286021615256
3	73	0.347637318242
4	73	0.385162158418
5	73	0.418758729535
6	73	0.446741189648
7	73	0.470870979995
8	73	0.485183161459
9	73	0.502400586718
10	73	0
11	73	0.517676022205
12	73	0.530209895715
1	74	0.21307592557
2	74	0.284932840493
3	74	0.340696455878
4	74	0.384278003429
5	74	0.417442065697
6	74	0.444331294067
7	74	0.46920710145
8	74	0.484033657675
9	74	0.501118261751
10	74	0
11	74	0.515152863284
12	74	0.528901917301
1	75	0.218324034558
2	75	0.290262570121
3	75	0.343950588029
4	75	0.387372173073
5	75	0.419688651665
6	75	0.444518230423
7	75	0.46933257117
8	75	0.485849792304
9	75	0.503824366503
10	75	0
11	75	0.517531592765
12	75	0.52972555023
1	76	0.195821572966
2	76	0.278047712023
3	76	0.333958024982
4	76	0.375915954683
5	76	0.405213451558
6	76	0.432428915932
7	76	0.448202751878
8	76	0.471452416249
9	76	0.486404885768
10	76	0
11	76	0.508022779355
12	76	0.503696437927
1	77	0.21345596188
2	77	0.284602559492
3	77	0.338286641527
4	77	0.379028378502
5	77	0.412672563459
6	77	0.440088853279
7	77	0.463698573613
8	77	0.481594365966
9	77	0.493375850729
10	77	0
11	77	0.520342280003
12	77	0.527200718484
1	78	0.219184119254
2	78	0.285626876923
3	78	0.338327609745
4	78	0.379778160814
5	78	0.413047738176
6	78	0.439103529816
7	78	0.460269395883
8	78	0.477356890055
9	78	0.491275479993
10	78	0
11	78	0.510519447358
12	78	0.519617273607
1	79	0.215875460903
2	79	0.28423522907
3	79	0.337097947338
4	79	0.379910739126
5	79	0.411993256432
6	79	0.438174461997
7	79	0.461442257548
8	79	0.475347445885
9	79	0.493637943927
10	79	0
11	79	0.513845927124
12	79	0.52005340266
1	80	0.216207128926
2	80	0.286053676218
3	80	0.339955979162
4	80	0.381183446096
5	80	0.414655383013
6	80	0.441533915606
7	80	0.462645486334
8	80	0.4806528946
9	80	0.496090179221
10	80	0
11	80	0.514630334581
12	80	0.518594079162
1	81	0.218397028888
2	81	0.286836703723
3	81	0.340111196649
4	81	0.381070375417
5	81	0.41494290621
6	81	0.440673488367
7	81	0.464362966445
8	81	0.481070735736
9	81	0.495197982991
10	81	0
11	81	0.516448178086
12	81	0.525000326705
1	82	0.219240323701
2	82	0.288081927008
3	82	0.342853731048
4	82	0.386146941992
5	82	0.419324063679
6	82	0.446720427737
7	82	0.470987017242
8	82	0.487210214867
9	82	0.504232701844
10	82	0
11	82	0.521062886647
12	82	0.532388267932
1	83	0.212862583109
2	83	0.285540716122
3	83	0.3391562024
4	83	0.382294280519
5	83	0.415659726274
6	83	0.441384419114
7	83	0.462585322382
8	83	0.482044835444
9	83	0.494958113126
10	83	0
11	83	0.513634477474
12	83	0.52166592864
1	84	0.213565732144
2	84	0.283152669877
3	84	0.337476664355
4	84	0.381374745283
5	84	0.416248484891
6	84	0.441926987911
7	84	0.464887644936
8	84	0.480670301807
9	84	0.491988980876
10	84	0
11	84	0.516991567704
12	84	0.524298207481
1	85	0.212328281535
2	85	0.285432453926
3	85	0.341862209723
4	85	0.384366481984
5	85	0.420891964989
6	85	0.445137070976
7	85	0.469084263756
8	85	0.4828336785
9	85	0.495456669039
10	85	0
11	85	0.5163903589
12	85	0.526258481479
1	86	0.209717047125
2	86	0.282205884203
3	86	0.339630905383
4	86	0.381866863545
5	86	0.415237596503
6	86	0.444101898148
7	86	0.464545580418
8	86	0.484725015506
9	86	0.502558467264
10	86	0
11	86	0.515116591149
12	86	0.523320396743
1	87	0.211015668285
2	87	0.285184753647
3	87	0.341827702138
4	87	0.38456716265
5	87	0.420375675454
6	87	0.445707272857
7	87	0.466881056229
8	87	0.484052473252
9	87	0.49493213969
10	87	0
11	87	0.511146074281
12	87	0.522213915525
1	88	0.209805137451
2	88	0.283606598097
3	88	0.340317639819
4	88	0.385857802205
5	88	0.420058994878
6	88	0.443246925948
7	88	0.470683965892
8	88	0.485734471679
9	88	0.504066887178
10	88	0
11	88	0.516896783203
12	88	0.529733700618
1	89	0.194645373067
2	89	0.269999473873
3	89	0.331791201417
4	89	0.375422903851
5	89	0.392917317612
6	89	0.429085030169
7	89	0.448649604291
8	89	0.464576680372
9	89	0.486298420678
10	89	0
11	89	0.492473295206
12	89	0.500006218623
1	90	0.217477181546
2	90	0.28452543155
3	90	0.33787277242
4	90	0.380164418191
5	90	0.413143970266
6	90	0.43924577918
7	90	0.462041013959
8	90	0.478258065527
9	90	0.493747204314
10	90	0
11	90	0.509411606133
12	90	0.519193121169
1	91	0.211357425151
2	91	0.283449599093
3	91	0.338520489001
4	91	0.382413002362
5	91	0.415653872641
6	91	0.442632986756
7	91	0.464198451349
8	91	0.483487919693
9	91	0.4915510442
10	91	0
11	91	0.510914767125
12	91	0.520692244887
1	92	0.21300128339
2	92	0.28441035624
3	92	0.339134594679
4	92	0.383683806352
5	92	0.41402552348
6	92	0.442419820862
7	92	0.463556206541
8	92	0.479083470451
9	92	0.493878670952
10	92	0
11	92	0.518532247923
12	92	0.527296811266
1	93	0.220312611292
2	93	0.288818102404
3	93	0.338967391224
4	93	0.380185412201
5	93	0.412656573002
6	93	0.438920196218
7	93	0.460106782161
8	93	0.477420971407
9	93	0.491284003886
10	93	0
11	93	0.513082666744
12	93	0.520839752327
1	94	0.217104656633
2	94	0.288662938312
3	94	0.341045186212
4	94	0.38299087682
5	94	0.417822569286
6	94	0.443104535643
7	94	0.464678869989
8	94	0.485403071921
9	94	0.499533478521
10	94	0
11	94	0.520459334598
12	94	0.530762617041
1	95	0.210196966942
2	95	0.274047117605
3	95	0.33151847029
4	95	0.377175751078
5	95	0.407092351662
6	95	0.433189210589
7	95	0.456657891
8	95	0.473281551899
9	95	0.496423022757
10	95	0
11	95	0.499683644302
12	95	0.507393220263
1	96	0.218212828298
2	96	0.287727437948
3	96	0.340559622754
4	96	0.382440008038
5	96	0.419186966869
6	96	0.445656965771
7	96	0.469238826327
8	96	0.489266479324
9	96	0.492115133989
10	96	0
11	96	0.520511023817
12	96	0.53362570177
1	97	0.0520399544312
2	97	0.256734095044
3	97	0.286605098889
4	97	0.324980384441
5	97	0.406589203727
6	97	0.408769299826
7	97	0.391461325625
8	97	0.329655498306
9	97	0.307111705701
10	97	0
11	97	0.333049290955
12	97	0.517727547944
1	98	0.216290873955
2	98	0.287989793002
3	98	0.347731121627
4	98	0.39141653244
5	98	0.426215221416
6	98	0.456459180045
7	98	0.470028578721
8	98	0.494340337623
9	98	0.507673514298
10	98	0
11	98	0.521328289165
12	98	0.533942962784
1	99	0.214422610943
2	99	0.284489536864
3	99	0.340551030328
4	99	0.385207035191
5	99	0.418195854573
6	99	0.445698146893
7	99	0.465559189383
8	99	0.485288024274
9	99	0.49412099039
10	99	0
11	99	0.512755368726
12	99	0.525583807262
1	100	0.210854647755
2	100	0.284320906815
3	100	0.340847664944
4	100	0.386813906257
5	100	0.420805147173
6	100	0.448477637644
7	100	0.458737559631
8	100	0.485677166201
9	100	0.495204367127
10	100	0
11	100	0.516243281405
12	100	0.526311040448
1	101	0.211335146207
2	101	0.284792654384
3	101	0.341249188119
4	101	0.385848477103
5	101	0.419930127453
6	101	0.4471991311
7	101	0.469372064662
8	101	0.485440757398
9	101	0.501365553517
10	101	0
11	101	0.518256527264
12	101	0.53061628469
1	102	0.213219907886
2	102	0.28555278602
3	102	0.341919299545
4	102	0.383725669264
5	102	0.418171693508
6	102	0.445221924422
7	102	0.468219039658
8	102	0.48606573062
9	102	0.496566181357
10	102	0
11	102	0.517975219441
12	102	0.528010991377
1	103	0.199779047266
2	103	0.272840728994
3	103	0.331425056722
4	103	0.371492541093
5	103	0.387836303032
6	103	0.431696408134
7	103	0.454505772119
8	103	0.472008995469
9	103	0.471024810066
10	103	0
11	103	0.50336529136
12	103	0.494780614824
1	104	0.213353083495
2	104	0.28594697033
3	104	0.340754890656
4	104	0.384288695256
5	104	0.417055795497
6	104	0.446179140248
7	104	0.466394021996
8	104	0.485447645492
9	104	0.499728207119
10	104	0
11	104	0.51850038441
12	104	0.528780626018
1	105	0.21615967514
2	105	0.284861540043
3	105	0.340320667896
4	105	0.384302642313
5	105	0.418521574069
6	105	0.446618822645
7	105	0.468501638368
8	105	0.485533032504
9	105	0.500624078649
10	105	0.514502736739
11	105	0.518752546358
12	105	0.530071463849
1	106	0.213061704781
2	106	0.283309042687
3	106	0.338161336148
4	106	0.382819283128
5	106	0.415816435479
6	106	0.440628168325
7	106	0.466175313626
8	106	0.475501191987
9	106	0.499458141316
10	106	0.513968757126
11	106	0.513981995003
12	106	0.526641884642
1	107	0.197934818004
2	107	0.279949891283
3	107	0.336991368795
4	107	0.37240623866
5	107	0.399663146432
6	107	0.423007064702
7	107	0.44385760909
8	107	0.452020294187
9	107	0.488888229732
10	107	0
11	107	0.493941834509
12	107	0.482497502161
1	108	0.21566348551
2	108	0.284379962463
3	108	0.338016871769
4	108	0.382495467265
5	108	0.415764132148
6	108	0.441543785482
7	108	0.455337000607
8	108	0.481569157149
9	108	0.497893445176
10	108	0.483570497034
11	108	0.514662824422
12	108	0.520930008917
1	109	0.213291066274
2	109	0.284957390055
3	109	0.338008772853
4	109	0.379419198573
5	109	0.41378722075
6	109	0.439023940934
7	109	0.461674670183
8	109	0.478344638849
9	109	0.493817291882
